text,polarity
suppose i should start revision and stop putting this mornings session off tweet soon ,0
britneyspears just read up about the film looks good although we over here are gonna have to wait for it to come out ,0
getsmart u watching loser i wanna cry for sean ,0
wants someone to come back ,0
wishing i hadnt skipped breakfast this morninghungry ,0
jamsandwich i was sniffling for the first time this year at am todaycrappy isnt it ,0
jsparsons i am starting my prep for the pmp exam tomorrow  can relate the feeling,0
izzyartest miss you too  its been too long come back,0
was going to make a site updates twitter account but nahh it wont work ,0
gaaa i want some peace and quiet hard to find wen living with  people living in a small  bedroom unit ,0
am gutted checked weather report for the wrong day no fishing for me today ,0
cadelofficial httptwitpiccomved  i love mountains but i live in belgium ,0
looks like baby is going to be born in pi ,0
might go hiking in the big thicket in a couple weeks what monsters are supposed to be in this area chupacabra i hope not ,0
why are there kids shows on pbs right now its supposed to be nature ,0
i suck at french ,0
cynnergies yep i also seem to get a real slowdown most evening after around pm gmt ,0
all work and no play does not a happy linda make  cant wait for the holidays,0
hates his pills oh god why do they have to taste so fuckin horrible  liter of coke to flush them down isnt even enough ,0
rainarcher can only fit  people max and its full  otherwise you know it would be yours  sowwi,0
masterballerina haha but then ud have  go to cambeltown  omg i cant even draw well in inkart,0
i always get insomnia at the most inopportune times ,0
youve all failed me ,0
i cant enjoy the weather ,0
i am officially alone on my twitter ,0
ive been awake for so long it feels about pm   meh ,0
stevenghysel that seems to be a problem with twitters timestamps not much we can do about it ,0
well this day i would like to go out in the sun instead of sitting here looking at excel ,0
when i get mine im going to do a tour of copenhagen with it  hmmph i cant top that   must get thinking  httptinyurlcomctrgj,0
just finished watching the new heroes episodegod i cant wait for next weeks episode  heroes ftw,0
work is dragging pretty tired only got about  and a half hours sleep ,0
urgcolds suck ,0
fta anyone heard about this wondering if anyone is carrying voom anymore or are they pretty much dead  httptinyurlcomcazj,0
is happy because i annihilated a baby huntsman in my kitchen with the cooking panhowever this means a mama one may be in hiding  fuck,0
about to go looking for shoes for my brother looking forward to torquay in april not as sunny as yesterday here ,0
just woke up late again i was supposed to wake up at am cause there are lots of things to do late homework mostly ,0
is boarding ek  as usual no upgrade from ek colombo ,0
missed some good oppertunities ,0
moony it must be because i slash their characters  sighhh gonna go sleep and dream happy things about kutner,0
babies a bit sick  poor honey having a relaxing day otherwise in israel enjoying all the fam,0
best birthday ever untill the house sold ,0
nothings worse than planning on going to the mall with no money  damn unheavens dunks,0
does not want coworkers various lurgies ,0
jambothejourno i am indeed the one with my rlc interview in good stuff thought id finally found something noone else had ,0
linkedin is being really mongy for me tonight in fact it has just sat spinning doing nothing a few times recently ,0
working too  need a break too,0
what a mistake buying that dress i dont even want to go to grad anymore ,0
is back in byron bay cafe fresh missing all my melbourne friends ,0
muzzzza ur as bad as kateedwards ,0
tombot oh dear that means i wont be driven away to do something more productive ,0
bugger the spray paint just showed up i spose that means no riding and doing work for me now    sad day,0
got up an hou ago now lerning again really boring stuff ,0
leepeesa story of my lifestop looking and icaisfrank comes again  what is this i read about a vet visit  memoriesphotos may help,0
lwmedium it is apparently the chinese government put pressure on the sa one not to let him in whole peace conference was canceled ,0
nothin like throwin up on your customers front door ,0
jxox laterr hunn arghh hope i dont miss any tweets lolgunna be at my nans later nooo  byeeee x x x,0
xissyx we cant go to robina all the shops will be closed because its good friday ,0
acummings ive got return tickets booked for this weekend  if the exchange rate wasnt so bad id go but dont mind missing it really,0
laying in bed and contemplating the meaning of life with a half empty glass that is leaking on the bottom ,0
somethings wrong i keep getting some error graphic instead of the music player when i go to a musicians myspace page now ,0
not goodmunchkinster is not feeling well ,0
carobode im starting to have an headache too am  school amp im so sleepy  got work  do this am,0
holmpat morning pat  another one in sunny  spain  except its not sunny here today cloudy and raining ,0
the mighty tap are doing a onedate world tour but i will have a newborn  httpnewsbbccoukhientertainmentstm,0
ahhh my webcam is messed up and wont turn on ,0
fragilemuse the book is awesome there are some other great works in there too couldnt afford to buy it today tho ,0
andrewwright yeah thats what i was thinking would love to get your feedback on my creative will dm you when dentist has finished ,0
big capacious wooden kitchen island x metric  thought i was buying it but were not  photos ampc on request if youre interested,0
i just grew another chin ,0
im in a confused state whether to implement a tab interface in the application currently im working in ,0
my sisters kitty eva had three babykittens yesterday but something is wrong with her and needs to go to the vet ,0
captainjohnhart most people dont realise how much theyd miss it if they couldnt do it any more ,0
germ damn it its so true  i need help,0
needs a ride to work  im not liking the pospect of the  bus,0
drinking milkbeing on youtubelonely   emiliiee,0
fadyanwar its sad cause that was the last gsm company owned by egyptians also orascom was inforced to sell its share to fc ,0
read a word he didnt know and felt his brain preparing to go for the way controller before remembering that real books dont have them ,0
its bad that we cant buy it here ,0
these days i dont feel like twittering  dont know why,0
man i want some nike air yeezys but as i dont live in states have no chance in hell  ahh well spend the  on  pairs of sbs instead,0
frankfurt three times but i dont understand it ,0
three days since my last tweet and no concern i could have been dead peeps the reality is i forgot my password ,0
cocoy a person whos genuinely interested in english filipino programming and teaching should make that paper oh wait thats me ,0
jonpaulkaiser im probably worse than you lol so sorry these photos are seriously long overdue  last time i buy a sony cam rubbish,0
deemaah but i thought i did  not my fault that you dont pay attention to my genitals,0
overheardatmoo wish i could have participated this time ,0
oh i received an answer for a ticket that is  month old this is really really  fast  cob ticket,0
i just found out i was unsuccessful in applying for the hampshire probation job  fb,0
claires will you be videoing or streaming or podcasting tweeting or anything else cant make it unfortunately ,0
has got work again today ,0
ollyog well not far from the station by the looks of it just head there  im actually jealous would love to be in belgium right now ,0
